8263/3,Adenocarcinoma in tubulovillous adenoma
8290/3,Oxyphilic adenocarcinoma
8310/3,"Clear cell adenocarcinoma, NOS"
8430/3,Mucoepidermoid carcinoma
8440/3,"Cystadenocarcinoma, NOS"
8480/3,Mucinous adenocarcinoma
8481/3,Mucin-producing adenocarcinoma
8500/3,Invasive carcinoma of no special type
8502/3,Secretory carcinoma of no special type
8525/3,Polymorphous low grade adenocarcinoma
8550/3,Acinar cell carcinoma
8551/3,Acinar cell cystadenocarcinoma
8560/3,Adenosquamous carcinoma
8561/3,"Warthin tumor, malignant"
8562/3,Epithelial-myoepithelial carcinoma
8570/3,Adenocarcinoma with squamous metaplasia
8571/3,Adenocarcinoma w cartilag. & oss. metaplas.
8572/3,Adenocarcinoma with spindle cell mataplasia
8573/3,Adenocarcinoma with apocrine metaplasia
8574/3,Adenocarcinoma with neuroendocrine differen.
8575/3,"Metaplastic carcinoma, NOS"
8800/3,"Sarcoma, NOS"
8801/3,Spindle cell sarcoma
8802/3,Giant cell sarcoma
8803/3,Small cell sarcoma
8804/3,Epithelioid sarcoma
8805/3,Undifferentiated sarcoma
8806/3,Desmoplastic small round cell tumor
8810/3,"Fibrosarcoma, NOS"
8811/3,Fibromyxosarcoma
8813/3,Fascial fibrosarcoma
8814/3,Infantile fibrosarcoma
8815/3,"Solitary fibrous tumor, malignant"
8825/3,Myofibroblastic sarcoma
8840/3,Myxosarcoma
8850/3,"Liposarcoma, NOS"
8851/3,"Liposarcoma, well differentiated"
8852/3,Myxoid liposarcoma
8853/3,Round cell liposarcoma
8854/3,Pleomorphic liposarcoma
8855/3,Mixed type liposarcoma
8857/3,Fibroblastic liposarcoma
8858/3,Dedifferentiated liposarcoma
8890/3,"Leiomyosarcoma, NOS"
8891/3,Epithelioid leiomyosarcoma
8894/3,Angiomyosarcoma
8895/3,Myosarcoma
8896/3,Myxoid leiomyosarcoma
8900/3,"Rhabdomyosarcoma, NOS"
8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
8902/3,Mixed type rhabdomyosarcoma
8910/3,Embryonal rhabdomyosarcoma
8912/3,Spindle cell rhabdomyosarcoma
8940/3,"Mixed tumor, malignant, NOS"
8941/3,Carcinoma in pleomorphic adenoma
8980/3,"Carcinosarcoma, NOS"
8981/3,"Carcinosarcoma, embryonal type"
8982/3,Malignant myoepithelioma
8990/3,"Mesenchymoma, malignant"
8991/3,Embryonal sarcoma
9140/3,Kaposi sarcoma
9590/3,"Malignant lymphoma, NOS"
9591/3,"Malignant lymphoma, non-Hodgkin"
9596/3,Composite Hodgkin and non-Hodgkin lymphoma
9650/3,"Hodgkin lymphoma, NOS"
9651/3,"Hodgkin lymphoma, lymphocyte-rich"
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
9659/3,"Hodgkin lymph., nodular lymphocyte predom."
9661/3,Hodgkin granuloma [obs]
9662/3,Hodgkin sarcoma [obs]
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
9670/3,"ML, small B lymphocytic, NOS"
9671/3,"ML, lymphoplasmacytic"
9673/3,Mantle cell lymphoma
9675/3,"ML, mixed sm. and lg. cell, diffuse"
9680/3,"ML, large B-cell, diffuse"
9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
9687/3,"Burkitt lymphoma, NOS"
9688/3,T-cell histiocyte rich large B-cell lymphoma
9690/3,"Follicular lymphoma, NOS"
9691/3,"Follicular lymphoma, grade 2"
9695/3,"Follicular lymphoma, grade 1"
9698/3,"Follicular lymphoma, grade 3"
9699/3,"Marginal zone B-cell lymphoma, NOS"
9701/3,Sezary syndrome
9702/3,"Mature T-cell lymphoma, NOS"
9705/3,Angioimmunoblastic T-cell lymphoma
9712/3,Intravascular large B-cell lymphoma
9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
9715/3,"Anaplastic large cell lymphoma, ALK negative"
9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
9728/3,Precursor B-cell lymphoblastic lymphoma
9729/3,Precursor T-cell lymphoblastic lymphoma
9731/3,"Plasmacytoma, NOS"
9734/3,"Plasmacytoma, extramedullary"
9735/3,Plasmablastic lymphoma
9737/3,ALK positive large B-cell lymphoma
9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
9740/3,Mast cell sarcoma
9741/3,Malignant mastocytosis
9749/3,Erdhiem-Chester Disease
9750/3,Malignant histiocytosis
9751/3,"Langerhans cell histiocytosis, NOS"
9754/3,"Langerhans cell histiocytosis, disseminated"
9755/3,Histiocytic sarcoma
9756/3,Langerhans cell sarcoma
9757/3,Interdigitating dendritic cell sarcoma
9758/3,Follicular dendritic cell sarcoma
9759/3,Fibroblastic reticular cell tumor
9766/3,"Lymphomatoid granulomatosis, grade 3"
9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
9831/3,T-cell large granular lymphocytic leukemia
9837/3,T lymphoblastic leukemia/lymphoma
9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
9971/3,Polymorphic PTLD
9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
8000/3,"Neoplasm, malignant"
8001/3,"Tumor cells, malignant"
8002/3,"Malignant tumor, small cell type"
8003/3,"Malignant tumor, giant cell type"
8004/3,"Malignant tumor, spindle cell type"
8005/3,"Malignant tumor, clear cell type"
8010/2,"Carcinoma in situ, NOS"
8010/3,"Carcinoma, NOS"
8011/3,"Epithelioma, malignant"
8012/3,"Large cell carcinoma, NOS"
8013/3,Large cell neuroendocrine carcinoma
8014/3,Large cell carcinoma with rhabdoid phenotype
8015/3,Glassy cell carcinoma
8020/3,"Carcinoma, undifferentiated type, NOS"
8021/3,"Carcinoma, anaplastic type, NOS"
8022/3,Pleomorphic carcinoma
8030/3,Giant cell and spindle cell carcinoma
8031/3,Giant cell carcinoma
8032/3,Spindle cell carcinoma
8033/3,Pseudosarcomatous carcinoma
8034/3,Polygonal cell carcinoma
8035/3,Carcinoma with osteoclast-like giant cells
8050/2,Papillary carcinoma in situ
8050/3,"Papillary carcinoma, NOS"
8051/3,"Verrucous carcinoma, NOS"
8052/2,"Papillary squamous cell carcinoma, non-invasive"
8052/3,Papillary squamous cell carcinoma
8070/2,"Squamous cell carcinoma in situ, NOS"
8070/3,"Squamous cell carcinoma, NOS"
8071/3,"Sq. cell carcinoma, keratinizing, NOS"
8072/3,"Sq. cell carcinoma, lg. cell, non-ker."
8073/3,"Sq. cell carcinoma, sm. cell, non-ker."
8074/3,"Sq. cell carcinoma, spindle cell"
8075/3,"Squamous cell carcinoma, adenoid"
8076/2,Sq. cell carc. in situ with question. stromal invas.
8076/3,"Sq. cell carcinoma, micro-invasive"
8078/3,Squamous cell carcinoma with horn formation
8081/2,Bowen disease
8082/3,Lymphoepithelial carcinoma
8083/3,Basaloid squamous cell carcinoma
8084/3,"Squamous cell carcinoma, clear cell type"
8085/3,"Squamous cell carcinoma, HPV-positive"
8086/3,"Squamous cell carcinoma, HPV-negative"
8120/2,Transitional cell carcinoma in situ
8120/3,"Transitional cell carcinoma, NOS"
8121/3,Schneiderian carcinoma
8122/3,"Trans. cell carcinoma, spindle cell"
8123/3,Basaloid carcinoma
8124/3,Cloacogenic carcinoma
8140/2,Adenocarcinoma in situ
8140/3,"Adenocarcinoma, NOS"
8141/3,Scirrhous adenocarcinoma
8143/3,Superficial spreading adenocarcinoma
8147/3,Basal cell adenocarcinoma
8200/3,Adenoid cystic carcinoma
8201/2,Cribriform carcinoma in situ
8201/3,Cribriform carcinoma
8255/3,Adenocarcinoma with mixed subtypes
8260/3,"Papillary adenocarcinoma, NOS"
8261/2,Adenocarcinoma in situ in villous adenoma
8261/3,Adenocarcinoma in villous adenoma
8262/3,Villous adenocarcinoma
8263/2,Adenocarcinoma in situ in tubulovillous adenoma
8263/3,Adenocarcinoma in tubulovillous adenoma
8430/3,Mucoepidermoid carcinoma
8480/3,Mucinous adenocarcinoma
8481/3,Mucin-producing adenocarcinoma
8720/2,Melanoma in situ
8720/3,"Malignant melanoma, NOS"
8721/3,Nodular melanoma
8722/3,Balloon cell melanoma
8723/3,"Malignant melanoma, regressing"
8730/3,Amelanotic melanoma
8743/3,Superficial spreading melanoma
8745/3,"Desmoplastic melanoma, malignant"
8746/3,Mucosal lentiginous melanoma
8761/3,Mal. melanoma in giant pigmented nevus
8770/3,Mixed epithel. & spindle cell melanoma
8771/3,Epithelioid cell melanoma
8772/3,"Spindle cell melanoma, NOS"
8800/3,"Sarcoma, NOS"
8801/3,Spindle cell sarcoma
8802/3,Giant cell sarcoma
8803/3,Small cell sarcoma
8804/3,Epithelioid sarcoma
8805/3,Undifferentiated sarcoma
8806/3,Desmoplastic small round cell tumor
8850/3,"Liposarcoma, NOS"
8851/3,"Liposarcoma, well differentiated"
8852/3,Myxoid liposarcoma
8853/3,Round cell liposarcoma
8854/3,Pleomorphic liposarcoma
8855/3,Mixed type liposarcoma
8857/3,Fibroblastic liposarcoma
8858/3,Dedifferentiated liposarcoma
8900/3,"Rhabdomyosarcoma, NOS"
8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
8902/3,Mixed type rhabdomyosarcoma
8910/3,Embryonal rhabdomyosarcoma
8912/3,Spindle cell rhabdomyosarcoma
8940/3,"Mixed tumor, malignant, NOS"
8941/3,Carcinoma in pleomorphic adenoma
8980/3,"Carcinosarcoma, NOS"
8981/3,"Carcinosarcoma, embryonal type"
8982/3,Malignant myoepithelioma
9140/3,Kaposi sarcoma
9590/3,"Malignant lymphoma, NOS"
9591/3,"Malignant lymphoma, non-Hodgkin"
9596/3,Composite Hodgkin and non-Hodgkin lymphoma
9650/3,"Hodgkin lymphoma, NOS"
9651/3,"Hodgkin lymphoma, lymphocyte-rich"
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
9659/3,"Hodgkin lymph., nodular lymphocyte predom."
9661/3,Hodgkin granuloma [obs]
9662/3,Hodgkin sarcoma [obs]
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
9670/3,"ML, small B lymphocytic, NOS"
9671/3,"ML, lymphoplasmacytic"
9673/3,Mantle cell lymphoma
9675/3,"ML, mixed sm. and lg. cell, diffuse"
9680/3,"ML, large B-cell, diffuse"
9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
9687/3,"Burkitt lymphoma, NOS"
9688/3,T-cell histiocyte rich large B-cell lymphoma
9690/3,"Follicular lymphoma, NOS"
9691/3,"Follicular lymphoma, grade 2"
9695/3,"Follicular lymphoma, grade 1"
9698/3,"Follicular lymphoma, grade 3"
9699/3,"Marginal zone B-cell lymphoma, NOS"
9701/3,Sezary syndrome
9702/3,"Mature T-cell lymphoma, NOS"
9705/3,Angioimmunoblastic T-cell lymphoma
9712/3,Intravascular large B-cell lymphoma
9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
9715/3,"Anaplastic large cell lymphoma, ALK negative"
9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
9728/3,Precursor B-cell lymphoblastic lymphoma
9729/3,Precursor T-cell lymphoblastic lymphoma
9731/3,"Plasmacytoma, NOS"
9734/3,"Plasmacytoma, extramedullary"
9735/3,Plasmablastic lymphoma
9737/3,ALK positive large B-cell lymphoma
9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
9740/3,Mast cell sarcoma
9741/3,Malignant mastocytosis
9749/3,Erdhiem-Chester Disease
9750/3,Malignant histiocytosis
9751/3,"Langerhans cell histiocytosis, NOS"
9754/3,"Langerhans cell histiocytosis, disseminated"
9755/3,Histiocytic sarcoma
9756/3,Langerhans cell sarcoma
9757/3,Interdigitating dendritic cell sarcoma
9758/3,Follicular dendritic cell sarcoma
9759/3,Fibroblastic reticular cell tumor
9766/3,"Lymphomatoid granulomatosis, grade 3"
9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
9831/3,T-cell large granular lymphocytic leukemia
9837/3,T lymphoblastic leukemia/lymphoma
9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
9971/3,Polymorphic PTLD
9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
8000/3,"Neoplasm, malignant"
8001/3,"Tumor cells, malignant"
8002/3,"Malignant tumor, small cell type"
8003/3,"Malignant tumor, giant cell type"
8004/3,"Malignant tumor, spindle cell type"
8005/3,"Malignant tumor, clear cell type"
8010/2,"Carcinoma in situ, NOS"
8010/3,"Carcinoma, NOS"
8011/3,"Epithelioma, malignant"
8012/3,"Large cell carcinoma, NOS"
8013/3,Large cell neuroendocrine carcinoma
8014/3,Large cell carcinoma with rhabdoid phenotype
8015/3,Glassy cell carcinoma
8020/3,"Carcinoma, undifferentiated type, NOS"
8021/3,"Carcinoma, anaplastic type, NOS"
8022/3,Pleomorphic carcinoma
8030/3,Giant cell and spindle cell carcinoma
8031/3,Giant cell carcinoma
8032/3,Spindle cell carcinoma
8033/3,Pseudosarcomatous carcinoma
8034/3,Polygonal cell carcinoma
8035/3,Carcinoma with osteoclast-like giant cells
8041/3,"Small cell carcinoma, NOS"
8043/3,"Small cell carcinoma, fusiform cell"
8050/2,Papillary carcinoma in situ
8050/3,"Papillary carcinoma, NOS"
8051/3,"Verrucous carcinoma, NOS"
8052/2,"Papillary squamous cell carcinoma, non-invasive"
8052/3,Papillary squamous cell carcinoma
8070/2,"Squamous cell carcinoma in situ, NOS"
8070/3,"Squamous cell carcinoma, NOS"
8071/3,"Sq. cell carcinoma, keratinizing, NOS"
8072/3,"Sq. cell carcinoma, lg. cell, non-ker."
8073/3,"Sq. cell carcinoma, sm. cell, non-ker."
8074/3,"Sq. cell carcinoma, spindle cell"
8075/3,"Squamous cell carcinoma, adenoid"
8076/2,Sq. cell carc. in situ with question. stromal invas.
8076/3,"Sq. cell carcinoma, micro-invasive"
8078/3,Squamous cell carcinoma with horn formation
8081/2,Bowen disease
8082/3,Lymphoepithelial carcinoma
8083/3,Basaloid squamous cell carcinoma
8084/3,"Squamous cell carcinoma, clear cell type"
8120/2,Transitional cell carcinoma in situ
8120/3,"Transitional cell carcinoma, NOS"
8121/3,Schneiderian carcinoma
8122/3,"Trans. cell carcinoma, spindle cell"
8123/3,Basaloid carcinoma
8124/3,Cloacogenic carcinoma
8140/2,Adenocarcinoma in situ
8140/3,"Adenocarcinoma, NOS"
8141/3,Scirrhous adenocarcinoma
8143/3,Superficial spreading adenocarcinoma
8147/3,Basal cell adenocarcinoma
8200/3,Adenoid cystic carcinoma
8201/2,Cribriform carcinoma in situ
8201/3,Cribriform carcinoma
8255/3,Adenocarcinoma with mixed subtypes
8260/3,"Papillary adenocarcinoma, NOS"
8261/2,Adenocarcinoma in situ in villous adenoma
8261/3,Adenocarcinoma in villous adenoma
8262/3,Villous adenocarcinoma
8263/2,Adenocarcinoma in situ in tubulovillous adenoma
8263/3,Adenocarcinoma in tubulovillous adenoma
8310/3,"Clear cell adenocarcinoma, NOS"
8430/3,Mucoepidermoid carcinoma
8480/3,Mucinous adenocarcinoma
8481/3,Mucin-producing adenocarcinoma
8720/2,Melanoma in situ
8720/3,"Malignant melanoma, NOS"
8721/3,Nodular melanoma
8722/3,Balloon cell melanoma
8723/3,"Malignant melanoma, regressing"
8730/3,Amelanotic melanoma
8743/3,Superficial spreading melanoma
8745/3,"Desmoplastic melanoma, malignant"
8746/3,Mucosal lentiginous melanoma
8770/3,Mixed epithel. & spindle cell melanoma
8771/3,Epithelioid cell melanoma
8772/3,"Spindle cell melanoma, NOS"
8800/3,"Sarcoma, NOS"
8801/3,Spindle cell sarcoma
8802/3,Giant cell sarcoma
8803/3,Small cell sarcoma
8804/3,Epithelioid sarcoma
8805/3,Undifferentiated sarcoma
8806/3,Desmoplastic small round cell tumor
8810/3,"Fibrosarcoma, NOS"
8811/3,Fibromyxosarcoma
8813/3,Fascial fibrosarcoma
8814/3,Infantile fibrosarcoma
8815/3,"Solitary fibrous tumor, malignant"
8825/3,Myofibroblastic sarcoma
8900/3,"Rhabdomyosarcoma, NOS"
8901/3,"Pleomorphic rhabdomyosarcoma, adult type"
8902/3,Mixed type rhabdomyosarcoma
8910/3,Embryonal rhabdomyosarcoma
8912/3,Spindle cell rhabdomyosarcoma
8940/3,"Mixed tumor, malignant, NOS"
8941/3,Carcinoma in pleomorphic adenoma
8980/3,"Carcinosarcoma, NOS"
8981/3,"Carcinosarcoma, embryonal type"
8982/3,Malignant myoepithelioma
9070/3,"Embryonal carcinoma, NOS"
9071/3,Yolk sac tumor
9072/3,Polyembryoma
9140/3,Kaposi sarcoma
9370/3,"Chordoma, NOS"
9371/3,Chondroid chordoma
9372/3,Dedifferentiated chordoma
9590/3,"Malignant lymphoma, NOS"
9591/3,"Malignant lymphoma, non-Hodgkin"
9596/3,Composite Hodgkin and non-Hodgkin lymphoma
9650/3,"Hodgkin lymphoma, NOS"
9651/3,"Hodgkin lymphoma, lymphocyte-rich"
9652/3,"Hodgkin lymphoma, mixed cellularity, NOS"
9653/3,"Hodgkin lymphoma, lymphocytic deplet., NOS"
9654/3,"Hodgkin lymph., lymphocyt. deplet., diffuse fibrosis"
9655/3,"Hodgkin lymphoma, lymphocyt. deplet., reticular"
9659/3,"Hodgkin lymph., nodular lymphocyte predom."
9661/3,Hodgkin granuloma [obs]
9662/3,Hodgkin sarcoma [obs]
9663/3,"Hodgkin lymphoma, nodular sclerosis, NOS"
9664/3,"Hodgkin lymphoma, nod. scler., cellular phase"
9665/3,"Hodgkin lymphoma, nod. scler., grade 1"
9667/3,"Hodgkin lymphoma, nod. scler., grade 2"
9670/3,"ML, small B lymphocytic, NOS"
9671/3,"ML, lymphoplasmacytic"
9673/3,Mantle cell lymphoma
9675/3,"ML, mixed sm. and lg. cell, diffuse"
9680/3,"ML, large B-cell, diffuse"
9684/3,"ML, large B-cell, diffuse, immunoblastic, NOS"
9687/3,"Burkitt lymphoma, NOS"
9688/3,T-cell histiocyte rich large B-cell lymphoma
9690/3,"Follicular lymphoma, NOS"
9691/3,"Follicular lymphoma, grade 2"
9695/3,"Follicular lymphoma, grade 1"
9698/3,"Follicular lymphoma, grade 3"
9699/3,"Marginal zone B-cell lymphoma, NOS"
9701/3,Sezary syndrome
9702/3,"Mature T-cell lymphoma, NOS"
9705/3,Angioimmunoblastic T-cell lymphoma
9714/3,"Anaplastic large cell lymphoma, T-cell and Null cell type"
9715/3,"Anaplastic large cell lymphoma, ALK negative"
9719/3,"NK/T-cell lymphoma, nasal and nasal-type"
9724/3,SystemicEBV pos. T-cell lymphoproliferative disease of childhood
9727/3,"Precursor cell lymphoblastic lymphoma, NOS"
9728/3,Precursor B-cell lymphoblastic lymphoma
9729/3,Precursor T-cell lymphoblastic lymphoma
9731/3,"Plasmacytoma, NOS"
9734/3,"Plasmacytoma, extramedullary"
9735/3,Plasmablastic lymphoma
9737/3,ALK positive large B-cell lymphoma
9738/3,Lrg B-cell lymphoma in HHV8-assoc. multicentric Castleman DZ
9740/3,Mast cell sarcoma
9741/3,Malignant mastocytosis
9749/3,Erdhiem-Chester Disease
9750/3,Malignant histiocytosis
9751/3,"Langerhans cell histiocytosis, NOS"
9754/3,"Langerhans cell histiocytosis, disseminated"
9755/3,Histiocytic sarcoma
9756/3,Langerhans cell sarcoma
9757/3,Interdigitating dendritic cell sarcoma
9758/3,Follicular dendritic cell sarcoma
9759/3,Fibroblastic reticular cell tumor
9766/3,"Lymphomatoid granulomatosis, grade 3"
9811/3,"B lymphoblastic leukemia/lymphoma, NOS"
9812/3,Leukemia/lymphoma with t(9;22)(q34;q11.2);BCR-ABL1
9813/3,Leukemia/lymphoma with t(v;11q23);MLL rearranged
9814/3,Leukemia/lymphoma with t(12;21)(p13;q22);TEL-AML1(ETV6-RUNX1)
9815/3,B lymphoblastic leukemia/lymphoma with hyperdiploidy
9816/3,Leukemia/lymphoma with hypodiploidy (hypodiploid ALL)
9817/3,B lymphblastic leukemia/lymphoma with t(5;14)(q31;q32);IL3-IGH
9818/3,Leukemia/lymphoma with t(1;19)(q23;p13.3); E2A PBX1 (TCF3 PBX1)
9819/3,"B-lymphocytic leukemia/lymphoma, BCR-ABL1-like"
9823/3,Chronic lymphocytic leukemia/small lymphocytic lymphoma
9831/3,T-cell large granular lymphocytic leukemia
9837/3,T lymphoblastic leukemia/lymphoma
9965/3,Myeloid and lymphoid neoplasms with PDGFRB rearrangement
9967/3,Myeloid and lymphoid neoplasm with FGFR1 abnormalities
9971/3,Polymorphic PTLD
9975/3,"Myelodysplastic/Myeloproliferative neoplasm, unclassifiable"
8000/3,"Neoplasm, malignant"
8001/3,"Tumor cells, malignant"
8002/3,"Malignant tumor, small cell type"
8003/3,"Malignant tumor, giant cell type"
8004/3,"Malignant tumor, spindle cell type"
8005/3,"Malignant tumor, clear cell type"
8010/2,"Carcinoma in situ, NOS"
8010/3,"Carcinoma, NOS"
8011/3,"Epithelioma, malignant"
8012/3,"Large cell carcinoma, NOS"
8013/3,Large cell neuroendocrine carcinoma
8014/3,Large cell carcinoma with rhabdoid phenotype
8015/3,Glassy cell carcinoma
8020/3,"Carcinoma, undifferentiated type, NOS"
8021/3,"Carcinoma, anaplastic type, NOS"
8022/3,Pleomorphic carcinoma
8030/3,Giant cell and spindle cell carcinoma
8031/3,Giant cell carcinoma
8032/3,Spindle cell carcinoma
8033/3,Pseudosarcomatous carcinoma
